6.090750500065134077e-07,3.639597327125306675e-02
6.090875500006087684e-07,3.639597327125306675e-02
6.091000500016430230e-07,3.639597327125306675e-02
6.091125500026772777e-07,3.639597327125306675e-02
6.091250500037115323e-07,3.639597327125306675e-02
6.091375500047457869e-07,3.639597327125306675e-02
6.091500500057800416e-07,3.639597327125306675e-02
6.091625499998754023e-07,3.639597327125306675e-02
6.091750500009096569e-07,3.639597327125306675e-02
6.091875500019439116e-07,3.639597327125306675e-02
6.092000500029781662e-07,3.639597327125306675e-02
6.092125500040124209e-07,3.639597327125306675e-02
6.092250500050466755e-07,3.639597327125306675e-02
6.092375500060809301e-07,3.639597327125306675e-02
6.092500500001762909e-07,3.639597327125306675e-02
6.092625500012105455e-07,3.639597327125306675e-02
6.092750500022448001e-07,3.639597327125306675e-02
6.092875500032790548e-07,3.639597327125306675e-02
6.093000500043133094e-07,3.640965122657664060e-02
6.093125500053475641e-07,3.642333946637844877e-02
6.093250500063818187e-07,3.643703800226219536e-02
6.093375500004771794e-07,3.645074683823631284e-02
6.093500500015114341e-07,3.646446600115934439e-02
6.093625500025456887e-07,3.647819549508044684e-02
6.093750500035799433e-07,3.649193533167341408e-02
6.093875500046141980e-07,3.650568552262960231e-02
6.094000500056484526e-07,3.651944607965805500e-02
6.094125500066827072e-07,3.653321701448541264e-02
6.094250500007780680e-07,3.654699833120301361e-02
6.094375500018123226e-07,3.656079005687326577e-02
6.094500500028465773e-07,3.657459219562873842e-02
6.094625500038808319e-07,3.658840475926709163e-02
6.094750500049150865e-07,3.660222775960379066e-02
6.094875500059493412e-07,3.661606120847218232e-02
6.095000500000447019e-07,3.662990511003568622e-02
6.095125500010789565e-07,3.664375949153329121e-02
6.095250500021132112e-07,3.665762435717009882e-02
6.095375500031474658e-07,3.667033073079180999e-02
6.095500500041817205e-07,3.668304591610907495e-02
6.095625500052159751e-07,3.669576992229128115e-02
6.095750500062502297e-07,3.670850275852050038e-02
6.095875500003455905e-07,3.672124442691606511e-02
6.096000500013798451e-07,3.673399495083169708e-02
6.096125500024140997e-07,3.674675433241718359e-02
6.096250500034483544e-07,3.675952258090575686e-02
6.096375500044826090e-07,3.677229970554348609e-02
6.096500500055168636e-07,3.678508571558924967e-02
6.096625500065511183e-07,3.679788062031486701e-02
6.096750500006464790e-07,3.681068442189502216e-02
6.096875500016807337e-07,3.682349714384242773e-02
6.097000500027149883e-07,3.683631878836258339e-02
6.097125500037492429e-07,3.684914936477903802e-02
6.097250500047834976e-07,3.686198888242834398e-02
6.097375500058177522e-07,3.687483735066006407e-02
6.097500499999131129e-07,3.688769477169698968e-02
6.097625500009473676e-07,3.689364357203173822e-02
6.097750500019816222e-07,3.689959429137681240e-02
6.097875500030158769e-07,3.690554693066091380e-02
6.098000500040501315e-07,3.691150149081336151e-02
6.098125500050843861e-07,3.691745797276411306e-02
6.098250500061186408e-07,3.692341637744366023e-02
6.098375500002140015e-07,3.692937670247395388e-02
6.098500500012482561e-07,3.693533895540401096e-02
6.098625500022825108e-07,3.694130313385805831e-02
6.098750500033167654e-07,3.694726923876900937e-02
6.098875500043510200e-07,3.695323727107041600e-02
6.099000500053852747e-07,3.695920723169638517e-02
6.099125500064195293e-07,3.696517912158168301e-02
6.099250500005148901e-07,3.697115293834497135e-02
6.099375500015491447e-07,3.697712868955446014e-02
6.099500500025833993e-07,3.698310637283112878e-02
6.099625500036176540e-07,3.698908598911211654e-02
6.099750500046519086e-07,3.696378070483142403e-02
6.099875500056861632e-07,3.693851002100698167e-02
6.100000500067204179e-07,3.691327386672233618e-02
6.100125500008157786e-07,3.688807218523491860e-02
6.100250500018500333e-07,3.686290487803547955e-02
6.100375500028842879e-07,3.683777188878595288e-02
6.100500500039185425e-07,3.681267314734060214e-02
6.100625500049527972e-07,3.678760858374473947e-02
6.100750500059870518e-07,3.676257812823407328e-02
6.100875500000824125e-07,3.673758172510042941e-02
6.101000500011166672e-07,3.671261927720679413e-02
6.101125500021509218e-07,3.668769072924139840e-02
6.101250500031851765e-07,3.666279601219507578e-02
